Baja;Codigo_Colaborador;Codigo_Medida;Codigo_Sociedad;Codigo_Division_Personal;Codigo_Area_Personal;Codigo_SubDiv;Codigo_Nomina;Codigo_Relacion_Laboral;Codigo_Centro_Costo;Codigo_Estructura_Organizativa;Codigo_Posicion;Sexo;Edad_Empleado;Salario_Q_Normalizado;Codigo_Empresa;Grado_Hay_Limpio;Duracion_Anios
0;8;1;1;36;36;84;6;1;158;457;59;1;58;0.9;8;12;37.6
0;26;1;16;9;26;13;16;1;593;421;46;2;56;11.544;3;21;32.92603
0;30;11;1;47;17;80;6;1;149;453;59;1;50;2.1375;8;15;34.18356
0;37;1;1;34;25;136;6;1;297;473;30;1;46;3.003;8;16;33.21918
0;44;1;13;63;26;186;10;1;556;411;32;1;52;1.645;4;14;32.63014
0;63;1;1;34;25;136;6;1;297;617;30;1;49;3.26;8;16;15.91507
0;64;1;16;9;26;13;16;1;596;422;45;2;64;14.42;3;21;39.14247
0;65;1;16;9;26;13;16;1;592;417;133;1;61;44.187;3;25;41.34795
0;101;1;1;34;26;136;6;1;321;311;46;2;59;6.9175;8;19;30.69315
0;128;10;1;34;17;31;6;1;22;445;59;2;46;1.345;8;13;29.84932
0;140;1;1;10;17;125;6;1;264;610;59;1;48;1.98;8;15;29.29315
0;147;1;6;14;26;10;13;1;399;376;59;2;45;6.7325;7;18;29.13425
0;162;1;1;34;26;136;6;1;328;613;32;2;49;1.4575;8;13;28.6137
0;190;1;6;14;26;10;13;1;401;391;4;1;45;1.435;7;12;28.10411
0;194;1;1;34;26;136;6;1;322;297;8;2;49;1.1025;8;12;28.10411
0;195;1;16;9;26;13;16;1;597;420;59;2;47;5.28;3;18;15.91507
0;203;1;1;34;26;136;6;1;304;296;45;1;48;10;8;21;27.89315
0;241;1;1;112;16;120;6;1;254;477;59;2;48;0.9;8;12;27.43288
0;277;11;6;14;26;5;13;1;438;631;134;1;46;3;7;16;26.87671
0;285;1;13;63;26;186;10;1;556;411;30;1;46;1.0175;4;13;26.83836
0;328;1;1;34;26;136;6;1;299;296;59;2;41;3.3;8;15;26.12877
0;329;1;16;9;26;13;16;1;601;418;59;2;52;5.3025;3;18;26.12877
0;362;1;3;11;26;14;11;1;342;400;135;1;51;2.42;12;14;25.61096
0;419;1;1;43;17;49;6;1;63;462;59;1;40;2.1375;8;15;25.26575
0;423;1;1;34;26;136;6;1;297;617;59;2;40;4.815;8;18;25.23288
0;427;1;6;14;26;10;13;1;400;380;32;2;43;1.5025;7;13;25.2274
0;464;1;1;34;25;136;6;1;291;484;30;1;40;2.8;8;16;25.09315
0;488;1;1;34;25;136;6;1;290;491;30;1;43;3.225;8;16;24.86301
0;540;1;1;35;33;27;6;1;9;518;144;2;43;0.865;8;12;24.54795
0;572;10;1;18;17;130;6;1;277;639;59;1;45;1.6905;8;15;24.38082
0;578;10;1;33;17;108;6;1;226;444;59;1;41;2.151;8;15;24.32055
0;596;1;14;90;26;249;8;1;581;372;32;1;43;1.7125;7;15;24.2411
0;639;10;1;113;17;262;6;1;792;656;59;2;41;2.1;8;15;24.09589
0;700;1;13;63;26;186;10;1;556;411;90;1;43;2.52;4;16;23.76986
0;718;1;6;13;26;6;13;1;447;634;4;1;43;0.8725;7;12;23.66575
0;744;1;1;33;26;142;6;1;315;303;59;1;40;3.745;8;17;23.61644
0;767;1;6;13;26;6;13;1;406;380;10;1;42;0.68;7;10;23.52055
0;832;10;1;47;36;63;6;1;101;454;59;2;40;0.9;8;12;23.27671
0;835;1;1;34;26;136;6;1;291;460;59;1;43;4.815;8;18;23.31781
0;891;1;1;34;26;136;6;1;325;309;59;2;40;3.435;8;17;23.16712
0;936;1;1;32;17;36;6;1;35;525;59;1;52;1.8;8;15;22.93425
0;1096;1;1;34;25;136;6;1;291;510;30;1;41;2.8;8;16;22.46027
0;1141;1;1;29;36;28;6;1;12;494;59;1;42;0.9;8;12;22.32877
0;1142;1;1;36;17;47;6;1;57;535;59;2;40;1.659;8;15;22.32877
0;1271;1;1;44;26;137;6;1;315;303;30;1;38;2.35;8;15;22.10959
0;1308;1;1;44;26;137;6;1;315;303;30;1;39;2.35;8;15;22.09041
0;1341;1;13;62;26;187;10;1;574;647;14;1;43;3.4775;4;17;21.91781
0;1367;1;6;14;26;10;13;1;405;381;90;2;48;2.3125;7;15;21.86575
0;1371;1;1;34;25;136;6;1;297;446;30;1;38;2.8;8;16;21.86301
0;1508;1;16;9;26;13;16;1;598;420;59;2;43;5.4;3;18;15.91507
0;1590;1;6;14;26;10;13;1;400;380;90;1;46;1.9275;7;15;21.56438
0;1618;11;1;33;17;73;6;1;128;447;59;1;40;1.685;8;15;21.49315
0;1722;1;1;44;17;92;6;1;181;530;59;1;38;2.1375;8;15;21.33973
0;1881;1;4;91;26;248;14;1;356;340;90;2;40;1.9;11;15;21.25479
0;1946;10;1;43;17;69;6;1;115;463;59;2;40;2.1375;8;15;21.17808
0;2024;1;16;9;26;13;16;1;602;418;59;1;54;6.205;3;19;21.10411
0;2058;10;1;34;26;136;6;1;306;307;59;1;52;3.73;8;17;20.95068
0;2061;1;1;34;26;136;6;1;289;295;19;1;50;26.5;8;23;21.00274
0;2106;1;6;14;26;5;13;1;445;633;32;1;39;1.325;7;13;20.90959
0;2211;1;1;34;26;136;6;1;292;498;59;1;45;4.815;8;18;20.88219
0;2219;1;1;22;17;114;6;1;240;466;59;2;38;1.685;8;15;20.87945
0;2377;1;1;32;16;58;6;1;86;533;59;2;41;0.8925;8;12;20.66301
0;2644;11;1;34;25;136;6;1;292;498;96;1;39;0.945;8;12;20.52877
0;2880;1;4;91;26;248;14;1;370;340;145;1;57;1.02;11;13;20.33699
0;2924;11;1;44;17;90;6;1;176;513;59;1;39;2.1375;8;15;20.29315
0;3147;1;1;34;17;35;6;1;31;443;59;1;39;2.142;8;15;20.19726
0;3311;10;1;47;29;110;6;1;232;437;59;1;39;0.9;8;12;19.91233
0;3351;10;1;35;17;27;6;1;9;518;59;1;38;2.1375;8;15;19.90959
0;3428;1;1;16;17;103;6;1;212;430;59;1;35;1.628;8;15;19.79726
0;3470;1;6;14;26;10;13;1;430;601;4;1;38;1.3925;7;13;19.77808
0;3492;10;1;47;29;50;6;1;66;456;59;1;37;0.9;8;12;19.66575
0;3497;1;1;44;26;137;6;1;317;306;30;1;38;2.7;8;15;19.66575
0;3544;11;1;40;17;100;6;1;203;469;59;1;36;2.1375;8;15;19.66301
0;3574;1;1;34;25;136;6;1;290;461;30;2;37;2.89;8;16;19.66301
0;3709;1;1;33;15;45;6;1;54;448;59;1;39;0.706;8;11;19.50411
0;3763;1;13;62;26;187;10;1;562;405;59;1;62;7.28;4;18;19.50411
0;3766;11;4;91;26;248;14;1;374;341;32;1;42;1.2;11;14;19.50411
0;3767;1;9;60;26;173;9;1;471;365;51;1;42;0.53;11;10;19.50411
0;3780;1;9;60;26;173;9;1;468;591;86;2;51;0.575;11;10;19.50411
0;3790;1;1;34;26;136;6;1;299;296;8;2;46;0.96;8;12;19.50411
0;3791;1;1;34;26;136;6;1;330;301;45;1;58;8.1;8;21;19.50411
0;3825;1;6;13;26;6;13;1;401;391;32;1;35;1.61;7;15;19.45205
0;3849;1;13;63;26;186;10;1;566;413;30;1;45;0.9925;4;13;19.4137
0;3931;1;1;48;17;99;6;1;201;438;59;1;37;2.161;8;15;19.37534
0;4073;1;5;15;26;20;2;1;379;354;184;1;43;0.785;11;10;19.2411
0;4099;1;1;44;29;44;6;1;51;512;59;1;38;0.9;8;12;19.2411
0;4184;10;1;28;35;59;6;1;89;537;59;2;38;0.9;8;12;19.19178
0;4224;1;6;14;26;5;13;1;434;602;183;1;38;0.5975;7;10;19.20274
0;4255;10;1;42;36;134;6;1;286;654;59;2;36;0.895;8;12;19.20274
0;4384;1;1;44;26;137;6;1;317;306;30;1;36;2.31;8;15;19.12603
0;4416;1;13;63;26;186;10;1;556;411;32;1;46;1.2675;4;14;19.05205
0;4471;10;1;110;17;128;6;1;271;622;59;1;39;2.1375;8;15;18.91507
0;4474;1;1;92;36;57;6;1;84;431;59;1;38;0.9;8;12;18.91507
0;4692;1;6;13;26;6;13;1;433;385;145;2;36;1.0525;7;12;18.79726
0;4710;10;1;31;17;43;6;1;48;487;59;1;39;2.1375;8;15;18.79452
0;4768;10;1;10;17;70;6;1;119;514;59;1;35;1.323;8;14;18.71233
0;4778;10;1;34;15;85;6;1;161;468;59;2;36;0.585;8;11;18.71233
0;4834;1;4;91;2;238;14;1;354;338;4;1;46;0.6325;11;12;18.6274
0;4935;1;16;9;26;13;16;1;596;422;8;2;58;1.387;3;13;18.61096
0;4940;1;6;13;26;6;13;1;422;386;90;1;52;3.037;7;16;18.5863
0;4941;1;6;14;26;5;13;1;438;631;134;1;55;3.5;7;16;18.5863
0;4961;1;6;14;26;10;13;1;407;382;4;1;34;0.775;7;12;18.52055
0;5015;10;1;35;17;65;6;1;104;519;59;1;36;1.659;8;15;18.54521
0;5041;10;1;44;17;60;6;1;91;528;59;1;36;2.14;8;15;18.53151
0;5060;1;13;63;26;186;10;1;557;414;32;1;41;1.215;4;14;18.51507
0;5069;1;6;14;26;10;13;1;422;386;30;1;48;1.96;7;15;18.49589
0;5261;1;13;63;26;186;10;1;556;411;30;1;33;0.895;4;13;18.34795
0;5362;1;1;34;25;136;6;1;291;440;30;1;36;2.835;8;16;18.28219
0;5441;1;6;13;26;6;13;1;415;652;90;1;48;1.89;7;15;18.24658
0;5729;10;1;44;17;117;6;1;247;616;59;1;35;2.142;8;15;18.17534
0;5838;1;1;44;17;79;6;1;146;526;59;2;38;2.1;8;15;18.16164
0;5858;1;6;14;26;10;13;1;439;378;59;2;44;4.82;7;18;18.1589
0;6156;1;1;44;26;137;6;1;315;303;30;1;35;2.35;8;15;17.95068
0;6226;1;16;9;26;13;16;1;599;419;45;2;42;11.96;3;21;17.95342
0;6280;11;1;45;17;98;6;1;198;464;59;2;33;2.1375;8;15;17.91233
0;6364;10;1;32;29;88;6;1;169;532;59;2;36;0.84;8;12;17.87397
0;6374;10;1;34;15;37;6;1;38;449;59;1;37;0.693;8;11;17.87397
0;6519;11;1;41;17;52;6;1;70;479;59;1;35;1.685;8;15;17.8137
0;6570;1;6;13;26;6;13;1;431;385;32;1;41;1.3125;7;14;17.7863
0;6639;1;1;26;16;33;6;1;27;493;59;2;36;0.792;8;12;17.74521
0;6665;5;1;34;26;136;6;0;306;278;2;1;60;0.705;8;-1;17.74247
0;6736;1;4;91;26;248;14;1;354;338;86;1;46;0.585;11;10;17.69041
0;6814;1;1;43;16;68;6;1;113;465;59;2;39;0.777;8;12;17.64658
0;7017;1;1;33;16;73;6;1;128;447;59;1;37;0.9;8;12;17.5863
0;7230;10;1;57;16;77;6;1;140;476;59;2;45;0.9;8;12;17.49863
0;7360;1;1;29;17;28;6;1;12;494;59;1;41;1.67;8;15;17.4411
0;7364;11;1;7;17;62;6;1;97;480;59;2;34;1.685;8;15;17.4274
0;7394;1;1;28;17;59;6;1;89;537;59;2;33;1.575;8;15;17.43288
0;7438;11;1;49;17;129;6;1;274;623;59;1;36;1.685;8;15;17.4137
0;7474;11;1;35;29;64;6;1;102;520;59;2;39;0.7825;8;12;17.40274
0;7572;1;6;13;26;6;13;1;423;388;30;1;41;1.265;7;14;17.36438
0;7624;10;1;42;35;134;6;1;286;654;59;2;37;0.9;8;12;17.34247
0;7690;1;1;41;17;52;6;1;70;479;59;2;33;2.1;8;15;17.31781
0;7769;1;16;9;26;13;16;1;595;615;59;1;40;5;3;18;17.28767
0;7863;10;1;92;17;57;6;1;84;431;59;1;37;2.1375;8;15;17.27671
0;7870;1;16;9;26;13;16;1;601;418;4;2;49;1.7325;3;14;17.26027
0;7943;10;1;92;15;57;6;1;84;431;59;1;36;0.706;8;11;17.2411
0;7969;10;1;47;36;110;6;1;232;437;59;2;38;0.9;8;12;17.23836
0;7975;10;1;32;17;88;6;1;169;532;59;2;33;2.1;8;15;17.23014
0;8362;11;1;39;17;56;6;1;81;470;59;2;32;2.1375;8;15;17.14521
0;8454;9;1;40;16;100;6;1;203;469;59;1;34;0.895;8;12;17.12603
0;8576;1;1;34;25;136;6;1;290;505;30;1;47;2.8;8;16;17.11507
0;8586;1;1;46;29;97;6;1;195;439;59;1;34;0.8925;8;12;17.10137
0;8595;1;1;34;26;136;6;1;325;309;33;2;34;1.5375;8;14;17.10411
0;8733;1;1;55;36;86;6;1;164;503;59;1;37;0.9;8;12;16.93973
0;8763;11;1;41;17;91;6;1;179;471;59;1;33;1.685;8;15;16.92055
0;8782;11;1;87;17;116;6;1;244;509;59;1;35;1.345;8;14;16.92055
0;8789;11;1;89;17;61;6;1;93;511;59;1;36;2.1;8;15;16.92055
0;8793;1;1;38;17;54;6;1;76;441;59;1;35;2.14;8;15;16.92055
0;8796;10;1;89;29;61;6;1;93;511;59;2;35;0.9;8;12;16.92055
0;8896;1;1;47;17;50;6;1;66;456;59;1;34;1.685;8;15;16.90137
0;8917;10;1;47;16;53;6;1;72;436;59;1;37;0.9;8;12;16.88219
0;8960;1;6;13;7;8;13;1;439;593;32;2;37;1.375;7;14;16.86027
0;9036;1;16;9;26;13;16;1;595;615;52;1;45;2.9;3;16;16.80822
0;9152;1;1;88;36;81;6;1;152;432;59;2;37;0.786;8;12;16.76438
0;9197;10;1;26;17;112;6;1;236;497;59;1;45;2.1375;8;15;16.73425
0;9306;1;4;91;26;248;14;1;365;337;4;1;42;0.7875;11;12;16.69315
0;9462;10;1;17;17;131;6;1;280;646;59;1;33;1.685;8;15;16.60274
0;9573;1;1;44;26;137;6;1;315;303;30;2;32;2.35;8;15;16.52603
0;9592;1;13;62;26;187;10;1;565;410;32;1;40;1.54;4;14;16.52055
0;9595;11;1;26;17;39;6;1;41;496;59;2;34;1.125;8;13;16.50685
0;9605;11;1;85;17;122;6;1;257;599;59;2;38;1.685;8;15;16.51507
0;9647;1;1;47;15;101;6;1;206;435;59;1;37;0.706;8;11;16.49863
0;9665;1;1;34;25;136;6;1;297;478;30;1;33;2.8;8;16;16.49863
0;9978;1;16;9;26;13;16;1;594;424;59;1;38;5;3;18;16.34795
0;10034;1;1;34;26;136;6;1;324;308;59;2;43;3.33;8;17;16.32329
0;10061;10;1;89;16;96;6;1;192;515;59;1;36;0.91;8;12;16.30411
0;10153;10;16;9;26;13;16;1;597;420;32;2;35;1.225;3;13;16.24658
0;10186;1;1;34;26;136;6;1;325;309;32;2;32;1.445;8;14;16.22466
0;10252;11;1;42;29;74;6;1;131;489;59;1;33;0.7825;8;12;16.19178
0;10319;1;4;91;26;248;14;1;357;350;48;1;57;0.48;11;13;16.12877
0;10339;1;6;14;26;5;13;1;453;645;36;1;36;2.412;7;15;16.15616
0;10359;1;6;14;26;5;13;1;387;618;90;1;34;2.0125;7;14;16.13699
0;10403;1;6;13;7;8;13;1;439;393;145;1;34;0.9975;7;12;16.13425
0;10422;1;10;56;26;160;5;1;476;368;86;1;37;0.5725;11;10;16.13425
0;10545;11;1;112;17;120;6;1;254;477;59;2;34;1.323;8;14;15.99452
0;10552;11;1;12;17;83;6;1;155;474;59;1;34;2.1375;8;15;15.99452
0;10554;1;6;14;26;10;13;1;444;632;32;1;43;2.2625;7;15;15.98356
0;10659;1;6;13;26;6;13;1;449;385;51;1;32;0.47;7;8;15.93973
0;10808;10;1;26;15;33;6;1;27;493;59;2;36;0.717;8;11;15.89863
0;10927;1;6;13;26;6;13;1;432;603;4;1;32;0.684;7;11;15.84384
0;11072;1;1;34;26;136;6;1;292;305;33;2;35;1.5975;8;13;15.73973
0;11077;1;1;58;29;135;6;1;287;653;59;1;35;0.9;8;12;15.72877
0;11158;10;1;85;17;67;6;1;110;501;59;2;36;2.1;8;15;15.69041
0;11179;11;1;35;16;27;6;1;9;518;59;2;32;1.01;8;13;15.69041
0;11343;1;4;91;26;248;14;1;374;341;145;1;38;0.825;11;13;15.6274
0;11390;10;1;34;16;37;6;1;38;449;59;1;35;0.786;8;12;15.59452
0;11425;10;1;16;29;103;6;1;212;430;59;2;31;0.9;8;12;15.54795
0;11479;1;5;15;26;20;2;1;379;354;59;2;37;3.035;11;18;15.54247
0;11480;1;6;13;26;6;13;1;430;630;4;1;48;1.74;7;13;15.54247
0;11491;10;1;85;16;115;6;1;242;508;59;1;35;0.8925;8;12;15.51781
0;11525;1;6;13;26;6;13;1;449;385;4;1;37;0.6525;7;11;15.51507
0;11545;1;4;91;26;248;14;1;372;342;142;2;55;0.783;11;10;15.50959
0;11546;1;4;91;26;248;14;1;372;342;52;2;54;0.945;11;13;15.50959
0;11763;1;1;34;25;136;6;1;292;433;30;1;43;2.8;8;16;15.41644
0;12209;10;1;85;16;119;6;1;253;504;59;1;31;1.01;8;12;15.24932
0;12234;10;1;17;36;131;6;1;280;646;59;1;32;0.7825;8;12;15.20274
0;12241;11;1;34;15;66;6;1;107;450;87;2;31;0.705;8;11;1.03562
0;12324;11;1;85;36;48;6;1;60;500;59;2;34;0.786;8;12;15.20548
0;12340;11;1;40;16;100;6;1;203;469;59;2;32;0.895;8;12;15.1726
0;12354;10;1;32;16;58;6;1;86;533;59;2;34;1.01;8;13;15.16164
0;12370;1;1;32;15;58;6;1;86;533;59;2;35;0.66;8;11;15.1726
0;12418;10;1;33;15;45;6;1;54;448;59;2;31;0.693;8;11;15.15616
0;12487;1;1;34;26;136;6;1;290;531;30;1;43;2.8;8;16;15.09589
0;12509;1;1;44;26;137;6;1;295;628;59;1;37;4.965;8;18;14.96712
0;12561;1;6;13;7;8;13;1;439;393;145;1;33;0.86;7;11;14.92877
0;12586;1;5;15;26;20;2;1;379;358;86;1;49;0.5725;11;10;14.92603
0;12607;1;6;14;26;5;13;1;401;391;4;2;32;0.7575;7;12;14.90685
0;12631;1;1;34;25;136;6;1;297;305;33;2;32;1.285;8;13;14.90685
0;12633;10;1;45;16;98;6;1;198;464;59;1;32;0.893;8;12;14.90959
0;12703;1;1;88;17;81;6;1;152;432;59;1;35;1.685;8;15;14.89041
0;12726;11;1;30;36;55;6;1;78;472;59;2;34;0.7825;8;12;14.88767
0;12819;1;6;13;26;6;13;1;423;388;90;1;41;2.225;7;16;14.86027
0;12863;10;1;46;36;97;6;1;195;439;59;1;33;0.882;8;12;14.81096
0;12978;1;1;89;36;61;6;1;93;511;59;2;33;0.91;8;12;14.74247
0;13045;11;1;35;17;64;6;1;102;520;59;2;30;1.125;8;13;14.67671
0;13050;11;1;44;15;60;6;1;91;528;59;2;31;0.6229;8;11;14.67671
0;13122;10;1;26;29;112;6;1;236;497;59;2;34;0.772;8;12;14.62192
0;13132;1;16;8;26;12;16;1;594;424;90;1;41;2.53;3;16;14.62192
0;13153;10;1;18;29;130;6;1;277;639;59;1;32;0.8;8;12;14.6
0;13221;10;1;47;29;80;6;1;149;453;59;1;33;0.8;8;12;14.57808
0;13316;1;13;63;26;186;10;1;566;413;30;1;34;0.9375;4;13;14.52603
0;13341;10;1;32;29;88;6;1;169;532;59;1;31;0.735;8;12;14.51507
0;13361;10;1;89;36;96;6;1;192;515;59;1;35;0.9;8;12;14.50137
0;13372;11;1;36;16;84;6;1;158;457;59;1;33;1.01;8;13;14.50137
0;13399;11;1;42;17;74;6;1;131;489;59;1;31;2.1375;8;15;14.49589
0;13445;11;6;13;7;8;13;1;439;593;32;1;34;1.3048;7;14;14.48219
0;13539;11;1;89;17;96;6;1;192;515;59;1;33;2.1375;8;15;14.40822
0;13546;1;6;13;26;6;13;1;420;385;145;1;37;1.0925;7;13;14.45753
0;13571;10;1;26;15;39;6;1;41;496;59;1;35;0.706;8;11;14.4274
0;13643;11;1;32;36;58;6;1;86;533;59;2;31;0.7825;8;12;14.40548
0;13728;1;6;14;26;10;13;1;401;391;4;1;38;0.8625;7;12;14.3726
0;13785;10;1;31;15;43;6;1;48;487;59;1;31;0.7035;8;11;14.34247
0;13794;1;1;88;15;81;6;1;152;432;59;1;33;0.706;8;11;14.32877
0;13799;1;6;14;26;10;13;1;401;391;4;2;39;0.875;7;12;14.33425
0;13894;1;13;63;26;186;10;1;556;411;32;1;36;1.2225;4;14;14.26575
0;13896;1;1;34;26;136;6;1;293;298;59;1;54;4.94;8;17;14.29041
0;13900;11;1;57;17;77;6;1;140;476;59;1;32;2.1375;8;15;14.24932
0;13934;10;1;17;16;131;6;1;301;646;59;1;45;0.9;8;12;14.21918
0;13960;1;16;8;26;12;16;1;594;424;4;2;37;1.145;3;13;14.20822
0;14110;11;1;27;17;94;6;1;186;488;59;2;30;2.1375;8;15;14.11781
0;14148;1;6;14;26;10;13;1;401;391;4;1;57;1.2875;7;12;14.08219
0;14191;1;1;36;29;84;6;1;158;457;59;2;34;0.9;8;12;13.92877
0;14237;10;1;42;17;133;6;1;284;649;59;1;33;2.1375;8;15;13.92603
0;14292;11;1;41;17;95;6;1;189;482;59;1;34;1.125;8;13;13.92329
0;14353;10;1;34;16;66;6;1;107;450;59;2;30;0.786;8;12;13.90959
0;14406;1;1;48;29;99;6;1;201;438;59;1;31;0.777;8;12;13.90137
0;14425;11;1;46;17;97;6;1;195;439;59;1;31;2.1375;8;15;13.89041
0;14881;10;1;28;36;59;6;1;89;537;59;2;32;0.882;8;12;13.5863
0;14888;10;5;15;26;20;2;1;379;358;86;1;33;0.4275;11;10;13.58082
0;14917;1;1;47;17;53;6;1;72;436;59;1;31;2.1375;8;15;13.5589
0;14990;11;1;85;36;51;6;1;68;507;59;1;33;0.895;8;12;13.47123
0;15022;1;1;34;25;136;6;1;297;305;33;2;31;1.26;8;13;13.46575
0;15028;10;1;7;16;62;6;1;97;480;59;1;30;0.8925;8;12;13.45205
0;15091;11;1;35;17;76;6;1;137;521;59;1;31;1.125;8;13;13.4
0;15142;10;1;36;17;84;6;1;158;457;59;2;30;2.1375;8;15;13.4
0;15156;1;1;34;26;136;6;1;297;617;96;1;33;0.8925;8;12;13.38082
0;15213;1;1;10;29;70;6;1;119;514;59;1;31;0.74;8;12;13.36438
0;15217;1;1;85;15;115;6;1;242;508;59;1;33;0.706;8;11;13.35068
0;15232;1;14;90;26;249;8;1;581;372;90;1;31;2.2;7;15;13.35342
0;15243;1;13;63;26;186;10;1;566;413;30;1;38;0.885;4;13;13.34795
0;15255;1;13;63;26;186;10;1;559;406;90;1;47;2.52;4;16;13.33699
0;15303;10;1;33;17;45;6;1;54;448;59;1;30;1.348;8;14;13.32329
0;15332;1;6;14;26;5;13;1;433;385;183;1;31;0.6075;7;10;13.30959
0;15573;11;1;32;17;30;6;1;17;527;59;1;32;1.685;8;15;13.21644
0;15593;10;1;16;16;40;6;1;42;427;59;1;31;0.899;8;12;13.19452
0;15599;10;1;42;16;134;6;1;286;654;59;2;30;0.882;8;12;13.19452
0;15639;11;1;85;29;119;6;1;253;504;59;2;33;0.7825;8;12;13.18082
0;15748;11;1;34;17;85;6;1;161;468;59;1;32;1.345;8;14;13.14521
0;15815;10;1;43;16;49;6;1;63;462;59;2;29;0.777;8;12;13.08219
0;15849;11;1;33;29;45;6;1;54;448;59;1;30;0.7825;8;12;13.06301
0;15862;1;1;36;16;47;6;1;57;535;59;2;29;0.777;8;12;12.98904
0;15865;1;6;13;26;6;13;1;432;603;90;1;37;1.87;7;16;12.93425
0;15887;1;13;63;26;186;10;1;556;411;30;1;41;0.93;4;13;12.93151
0;15899;1;1;87;15;116;6;1;244;509;59;1;33;0.717;8;11;12.93151
0;16002;11;1;21;17;111;6;1;234;483;59;1;33;2.1375;8;15;12.91233
0;16036;1;6;14;26;10;13;1;405;381;32;1;38;1.285;7;13;12.89589
0;16125;1;6;13;26;6;13;1;432;603;4;1;33;0.76;7;11;12.81918
0;16146;11;1;48;16;99;6;1;201;438;59;1;30;0.786;8;12;12.77534
0;16163;11;1;85;17;93;6;1;184;506;59;1;30;2.1375;8;15;12.73699
0;16173;1;1;34;29;31;6;1;22;445;59;1;30;0.8;8;12;12.73973
0;16185;11;1;33;17;26;6;1;6;452;59;1;29;1.685;8;15;12.72877
0;16206;1;13;63;26;186;10;1;556;411;30;1;34;0.9025;4;13;12.68493
0;16213;1;6;13;26;6;13;1;420;385;184;1;46;0.765;7;12;12.6274
0;16284;1;13;62;26;187;10;1;564;408;32;2;50;1.735;4;14;12.60822
0;16352;1;5;15;26;20;2;1;380;355;145;1;34;0.6;11;12;12.56438
0;16367;10;1;26;36;34;6;1;29;492;59;1;31;0.792;8;12;12.54795
0;16386;10;1;27;29;94;6;1;186;488;59;2;30;0.895;8;12;12.53699
0;16406;1;13;63;26;186;10;1;560;412;32;1;37;1.2225;4;14;12.51233
0;16444;1;1;44;29;92;6;1;181;530;59;1;31;0.772;8;12;12.50137
0;16599;10;1;10;17;127;6;1;270;620;59;1;32;1.125;8;13;12.3726
0;16647;10;1;30;17;55;6;1;78;472;59;2;31;1.685;8;15;12.36712
0;16723;10;1;85;15;67;6;1;110;501;59;1;32;0.626;8;11;12.32055
0;16733;11;1;85;36;48;6;1;60;500;59;1;29;0.895;8;12;12.32055
0;16869;1;1;22;36;114;6;1;240;466;59;1;32;0.74;8;12;12.25753
0;16920;1;1;89;15;96;6;1;192;515;59;2;31;0.693;8;11;12.22192
0;16956;1;1;42;17;72;6;1;124;490;59;1;30;1.345;8;14;12.2137
0;16959;1;3;11;26;14;11;1;341;399;32;2;34;1.55;12;15;12.20548
0;17049;1;1;10;36;125;6;1;264;610;59;2;31;0.792;8;12;12.15342
0;17100;10;1;44;16;117;6;1;247;616;59;1;29;0.899;8;12;12.12603
0;17130;1;4;91;26;248;14;1;371;340;145;1;33;0.72;11;13;12.09863
0;17147;1;1;34;36;31;6;1;22;445;59;2;28;0.7825;8;12;12.08493
0;17148;1;6;13;26;6;13;1;448;385;184;1;35;0.89;7;12;12.08493
0;17154;1;1;34;26;136;6;1;313;607;59;1;41;5.245;8;18;12.08219
0;17196;1;6;14;26;10;13;1;407;382;10;1;31;0.55;7;10;11.91507
0;17209;1;6;14;26;5;13;1;387;618;145;1;31;0.85;7;11;11.91507
0;17291;10;1;22;36;114;6;1;240;466;59;2;31;0.7825;8;12;11.90959
0;17292;11;1;59;15;124;6;1;261;609;59;2;32;0.6229;8;11;11.90959
0;17385;11;1;59;36;124;6;1;261;609;59;2;28;1.01;8;13;11.88493
0;17402;1;1;85;29;67;6;1;110;501;59;2;30;0.786;8;12;11.88767
0;17477;1;1;34;36;35;6;1;31;443;59;2;32;0.893;8;12;11.86575
0;17489;10;1;42;29;133;6;1;284;649;59;2;29;0.74;8;12;11.83562
0;17554;1;6;13;26;6;13;1;418;387;90;1;42;2.14;7;16;11.79178
0;17561;11;1;32;36;36;6;1;35;525;59;2;28;0.7825;8;12;11.81644
0;17569;1;1;34;26;136;6;1;308;297;32;2;38;1.5125;8;14;11.8
0;17590;1;13;62;26;187;10;1;563;409;90;1;37;2.945;4;16;11.72603
0;17591;1;13;63;26;186;10;1;560;412;90;1;47;2.0675;4;15;13.41644
0;17593;1;6;13;26;6;13;1;435;594;45;1;44;7.805;7;20;11.74521
0;17611;1;4;91;26;248;14;1;357;350;48;1;32;0.5125;11;13;11.76164
0;17623;1;1;47;36;50;6;1;66;456;59;2;30;0.8;8;12;11.75616
0;17629;1;5;15;26;20;2;1;379;357;90;1;42;1.68;11;15;11.72603
0;17644;1;6;13;26;6;13;1;400;380;4;2;39;0.875;7;12;11.70685
0;17729;11;1;43;29;49;6;1;63;462;59;1;29;0.899;8;12;11.64658
0;17752;1;1;88;15;81;6;1;152;432;59;1;30;0.706;8;11;11.63836
0;17759;11;1;27;36;94;6;1;186;488;59;1;28;0.895;8;12;11.64658
0;17870;10;1;42;16;134;6;1;286;654;59;2;30;0.895;8;12;11.60822
0;17887;1;1;41;16;52;6;1;70;479;59;1;30;0.882;8;12;11.60548
